137Cs secondary electron energy spectrum (Hsaio and Stewart, PMB 53, 233-244, 2008)
100
e-    3.3150E-03   3.4430E-03
e-    9.9450E-03   4.0610E-03
e-    1.6575E-02   6.1208E-03
e-    2.3205E-02   7.6808E-03
e-    2.9835E-02   7.8569E-03
e-    3.6465E-02   1.0005E-02
e-    4.3095E-02   1.0682E-02
e-    4.9725E-02   1.2213E-02
e-    5.6355E-02   1.2448E-02
e-    6.2985E-02   1.2654E-02
e-    6.9615E-02   1.3802E-02
e-    7.6245E-02   1.3949E-02
e-    8.2875E-02   1.4272E-02
e-    8.9505E-02   1.4125E-02
e-    9.6135E-02   1.4449E-02
e-    1.0277E-01   1.3536E-02
e-    1.0940E-01   1.4242E-02
e-    1.1603E-01   1.3625E-02
e-    1.2266E-01   1.2683E-02
e-    1.2929E-01   1.2595E-02
e-    1.3592E-01   1.2948E-02
e-    1.4255E-01   1.3713E-02
e-    1.4918E-01   1.3125E-02
e-    1.5581E-01   1.4537E-02
e-    1.6244E-01   1.3360E-02
e-    1.6907E-01   1.2948E-02
e-    1.7570E-01   1.3536E-02
e-    1.8233E-01   1.2183E-02
e-    1.8896E-01   1.2154E-02
e-    1.9559E-01   1.3037E-02
e-    2.0222E-01   1.3536E-02
e-    2.0885E-01   1.2418E-02
e-    2.1548E-01   1.1271E-02
e-    2.2211E-01   1.3037E-02
e-    2.2874E-01   1.2330E-02
e-    2.3537E-01   1.2271E-02
e-    2.4200E-01   1.2801E-02
e-    2.4863E-01   1.2742E-02
e-    2.5526E-01   1.2271E-02
e-    2.6189E-01   1.2271E-02
e-    2.6852E-01   1.1977E-02
e-    2.7515E-01   1.2124E-02
e-    2.8178E-01   1.2565E-02
e-    2.8841E-01   1.2213E-02
e-    2.9504E-01   1.2948E-02
e-    3.0167E-01   1.2830E-02
e-    3.0830E-01   1.2065E-02
e-    3.1493E-01   1.2418E-02
e-    3.2156E-01   1.2418E-02
e-    3.2819E-01   1.3242E-02
e-    3.3482E-01   1.1741E-02
e-    3.4145E-01   1.3242E-02
e-    3.4808E-01   1.3272E-02
e-    3.5471E-01   1.3949E-02
e-    3.6134E-01   1.3566E-02
e-    3.6797E-01   1.3684E-02
e-    3.7460E-01   1.3507E-02
e-    3.8123E-01   1.5125E-02
e-    3.8786E-01   1.5597E-02
e-    3.9449E-01   1.6421E-02
e-    4.0112E-01   1.6568E-02
e-    4.0775E-01   1.7038E-02
e-    4.1438E-01   1.8627E-02
e-    4.2101E-01   1.7127E-02
e-    4.2764E-01   1.8981E-02
e-    4.3427E-01   2.1158E-02
e-    4.4090E-01   2.0835E-02
e-    4.4753E-01   2.2453E-02
e-    4.5416E-01   2.5190E-02
e-    4.6079E-01   2.6455E-02
e-    4.6742E-01   2.5484E-02
e-    4.7405E-01   2.1570E-02
e-    4.8068E-01   2.1776E-03
e-    4.8731E-01   2.9427E-04
e-    4.9394E-01   1.1771E-04
e-    5.0057E-01   4.0199E-28
e-    5.0720E-01   4.0199E-28
e-    5.1383E-01   4.0199E-28
e-    5.2046E-01   4.0199E-28
e-    5.2709E-01   4.0199E-28
e-    5.3372E-01   4.0199E-28
e-    5.4035E-01   4.0199E-28
e-    5.4698E-01   4.0199E-28
e-    5.5361E-01   4.0199E-28
e-    5.6024E-01   4.0199E-28
e-    5.6687E-01   4.0199E-28
e-    5.7350E-01   4.0199E-28
e-    5.8013E-01   4.0199E-28
e-    5.8676E-01   4.0199E-28
e-    5.9339E-01   4.0199E-28
e-    6.0002E-01   4.0199E-28
e-    6.0665E-01   4.0199E-28
e-    6.1328E-01   4.0199E-28
e-    6.1991E-01   4.0199E-28
e-    6.2654E-01   4.0199E-28
e-    6.3317E-01   4.0199E-28
e-    6.3980E-01   4.0199E-28
e-    6.4643E-01   4.0199E-28
e-    6.5306E-01   4.0199E-28
e-    6.5969E-01   8.8285E-05

